OrderDetailID,OrderID,ProductID,Quantity,Price
15406,5097,994,8,59.37
15407,5097,776,2,25.46
15408,5098,871,10,33.13
15409,5098,126,8,48.21
15410,5098,872,6,95.92
15411,5098,914,10,59.74
15412,5099,226,10,15.86
15413,5099,735,3,53.43
15414,5100,640,2,35.62
15415,5100,657,2,56.96
15416,5100,780,6,47.45
15417,5101,244,4,91.25
15418,5101,545,4,19.89
15419,5102,184,10,14.22
15420,5102,241,8,22.65
15421,5102,840,5,67.76
15422,5102,889,1,76.51
15423,5103,679,5,20.72
15424,5103,627,6,97.62
15425,5103,201,1,53.96
15426,5103,336,6,23.24
15427,5103,614,1,67.13
15428,5104,360,10,88.12
15429,5104,656,1,96.07
15430,5105,663,1,86.82
15431,5105,202,10,71.38
15432,5105,847,3,47.4
15433,5105,817,1,94.6
15434,5106,56,8,55.44
15435,5106,772,4,66.39
15436,5107,861,7,80.81
15437,5108,745,10,34.79
15438,5108,748,7,19.09
15439,5109,662,8,64.9
15440,5109,549,2,86.01
15441,5109,170,4,27.09
15442,5110,702,7,98.13
15443,5111,53,9,74.17
15444,5111,616,3,71.1
15445,5112,413,4,90.39
15446,5112,82,2,36.27
15447,5112,23,3,75.42
15448,5113,215,1,99.4
15449,5113,826,1,82.74
15450,5113,57,3,51.31
15451,5114,74,8,90.29
15452,5114,559,2,25.19
15453,5114,708,9,63.04
15454,5114,252,3,29.73
15455,5115,263,3,69.54
15456,5115,777,4,70.24
15457,5115,88,8,71.24
15458,5116,113,7,25.99
15459,5116,115,5,95.8
15460,5116,487,7,42.68
15461,5116,443,6,49.42
15462,5116,23,8,48.17
15463,5117,706,5,89.39
15464,5118,224,6,14.95
15465,5118,143,2,35.54
15466,5118,85,1,43.95
15467,5118,124,2,86.7
15468,5119,48,7,96.25
15469,5120,346,9,26.76
15470,5120,26,10,32.92
15471,5120,66,3,80.8
15472,5121,368,2,43.78
15473,5121,611,5,83.29
15474,5121,341,4,80.46
15475,5122,640,3,29.6
15476,5123,685,8,64.72
15477,5123,531,4,82.36
15478,5123,188,4,25.26
15479,5123,754,4,74.06
15480,5123,999,8,49.55
15481,5124,612,9,61.14
15482,5125,209,5,98.74
15483,5125,363,2,54.66
15484,5125,125,4,82.91
15485,5126,513,9,86.84
15486,5126,695,3,20.87
15487,5126,384,6,99.67
15488,5127,573,10,65.7
15489,5127,882,1,88.76
15490,5127,518,8,21.09
15491,5128,778,2,46.38
15492,5129,536,1,37.78
15493,5129,966,2,19.32
15494,5129,186,2,69.45
15495,5129,395,2,14.49
15496,5129,687,1,48.26
15497,5130,50,3,75.3
15498,5131,483,5,94.63
15499,5131,881,10,52.27
15500,5131,524,1,27.44
15501,5131,586,4,19.43
15502,5132,740,10,97.91
15503,5132,713,5,58.94
15504,5133,372,8,38.08
15505,5133,31,9,40.75
15506,5133,307,8,17.5
15507,5134,110,6,40.09
15508,5134,299,9,61.77
15509,5134,386,5,31.21
15510,5134,155,5,80.13
15511,5135,396,4,19.61
15512,5135,547,2,39.28
15513,5135,546,10,65.17
15514,5135,2,10,65.49
15515,5135,721,3,44.92
15516,5136,201,1,63.92
15517,5136,442,3,11.75
15518,5136,290,9,22.15
15519,5137,115,6,23.08
15520,5138,786,4,58.57
15521,5138,52,2,69.28
15522,5138,840,10,97.78
15523,5138,245,4,72.49
15524,5139,292,8,18.87
15525,5139,676,3,40.74
15526,5140,631,10,73.04
15527,5140,409,8,89.17
15528,5140,240,10,15.44
15529,5140,106,7,61.21
15530,5140,797,3,85.5
15531,5141,968,9,79.67
15532,5142,379,9,32.53
15533,5142,469,4,81.36
15534,5142,297,4,17.46
15535,5142,21,9,41.92
15536,5142,459,4,34.85
15537,5143,993,9,89.09
15538,5143,446,8,40.57
15539,5143,564,10,52.64
15540,5143,96,6,74.41
15541,5143,748,5,93.15
15542,5144,969,8,13.56
15543,5144,984,6,43.68
15544,5145,899,3,13.13
15545,5145,879,1,74.83
15546,5145,712,4,47.35
15547,5145,563,9,74.85
15548,5146,54,9,61.86
15549,5146,280,4,38.21
15550,5146,732,4,85.77
15551,5146,181,1,19.21
15552,5146,481,8,47.18
15553,5147,168,10,34.2
15554,5148,748,2,90.23
15555,5148,380,4,66.85
15556,5148,991,10,19.69
15557,5149,743,1,82.44
15558,5149,199,7,46.01
15559,5149,53,7,68.1
15560,5149,787,3,54.7
15561,5150,981,5,50.88
15562,5150,13,10,62.33
15563,5150,782,7,52.35
15564,5151,14,8,15.83
15565,5151,149,4,63.18
15566,5151,916,6,21.98
15567,5152,691,6,39.93
15568,5152,648,8,95.11
15569,5152,955,8,46.7
15570,5153,126,2,24.64
15571,5153,874,1,13.26
15572,5153,367,7,85.58
15573,5153,703,6,41.13
15574,5153,250,1,77.46
15575,5154,21,8,81.84
15576,5154,285,4,66.44
15577,5154,610,4,57.77
15578,5155,908,8,87.22
15579,5155,487,6,64.54
15580,5156,233,6,65.73
15581,5156,833,3,35.74
15582,5157,572,5,32.56
15583,5157,924,3,32.22
15584,5158,558,10,11.13
15585,5158,762,8,15.63
15586,5159,207,8,57.26
15587,5159,78,2,59.1
15588,5159,535,10,82.87
15589,5159,557,4,62.57
15590,5160,788,5,27.19
15591,5160,643,6,94.72
15592,5160,512,2,22.03
15593,5161,292,1,82.81
15594,5161,777,9,33.66
15595,5161,64,6,59.74
15596,5161,543,8,80.48
15597,5161,258,10,76.18
15598,5162,582,4,83.0
15599,5163,668,8,29.72
15600,5163,239,4,39.4
15601,5163,581,6,14.67
15602,5163,425,3,27.01
15603,5163,253,5,34.6
15604,5164,991,10,78.43
15605,5164,768,4,94.94
15606,5164,567,10,58.96
15607,5165,991,4,28.9
15608,5165,696,9,53.8
15609,5166,335,9,15.31
15610,5166,853,9,24.54
15611,5167,957,9,64.21
15612,5167,348,10,77.3
15613,5167,70,5,95.87
15614,5167,550,1,39.11
15615,5167,630,6,16.02
15616,5168,421,8,34.68
15617,5168,309,3,86.11
15618,5168,900,3,51.63
15619,5169,39,7,31.57
15620,5170,475,1,35.01
15621,5170,537,8,15.39
15622,5170,855,3,57.74
15623,5171,992,5,93.42
15624,5172,920,10,19.79
15625,5172,145,10,36.24
15626,5172,645,5,49.86
15627,5172,220,4,67.2
15628,5172,467,8,79.49
15629,5173,905,4,55.93
15630,5173,953,5,80.18
15631,5173,804,1,20.21
15632,5173,861,1,27.93
15633,5173,465,7,87.49
15634,5174,607,2,62.76
15635,5174,101,8,63.53
15636,5174,480,1,80.73
15637,5175,594,8,29.48
15638,5175,21,9,14.7
15639,5175,178,8,76.92
15640,5175,234,7,24.95
15641,5176,929,6,43.07
15642,5176,533,5,16.47
15643,5177,10,4,23.38
15644,5177,138,2,20.52
15645,5177,845,9,55.73
15646,5177,632,2,59.94
15647,5177,444,1,89.26
15648,5178,631,5,17.18
15649,5179,330,8,24.35
15650,5179,259,2,93.16
15651,5179,571,6,76.78
15652,5179,979,5,41.53
15653,5179,815,4,75.34
15654,5180,989,9,97.99
15655,5180,76,1,97.46
15656,5180,358,4,75.68
15657,5180,317,1,42.73
15658,5180,301,8,85.75
15659,5181,188,4,13.74
15660,5181,553,2,79.2
15661,5181,483,10,62.48
15662,5181,809,4,34.33
15663,5181,416,6,16.44
15664,5182,604,1,85.41
15665,5182,988,3,44.94
15666,5183,874,6,86.1
15667,5183,750,4,65.34
15668,5183,135,6,75.47
15669,5184,579,2,49.66
15670,5184,564,1,68.8
15671,5184,923,3,53.28
15672,5184,325,3,88.5
15673,5184,464,4,53.36
15674,5185,749,3,91.97
15675,5185,205,9,95.59
15676,5186,958,8,19.92
15677,5187,65,4,78.11
15678,5187,562,4,40.53
15679,5187,107,8,55.62
15680,5187,30,6,23.8
15681,5187,660,6,11.12
15682,5188,465,9,29.05
15683,5188,319,3,16.43
15684,5188,120,4,89.28
15685,5189,485,10,81.3
15686,5189,94,5,96.56
15687,5189,304,1,15.44
15688,5190,599,10,53.89
15689,5190,562,5,29.85
15690,5190,903,6,25.43
15691,5190,497,10,17.59
15692,5191,695,8,37.45
15693,5192,350,1,46.53
15694,5192,782,4,10.87
15695,5192,670,1,12.3
15696,5193,767,7,81.16
15697,5193,668,3,26.98
15698,5193,52,5,22.23
15699,5193,23,5,24.38
15700,5193,907,5,51.84
15701,5194,268,3,56.97
15702,5195,514,6,14.37
15703,5195,78,4,46.31
15704,5195,142,5,40.26
15705,5196,631,4,22.67
15706,5196,55,1,57.51
15707,5196,917,9,71.17
15708,5196,909,8,39.07
15709,5196,67,10,30.36
15710,5197,621,5,34.91
15711,5197,385,5,29.77
15712,5197,21,3,62.97
15713,5197,757,3,12.43
15714,5198,447,6,92.66
15715,5198,220,6,54.36
15716,5198,660,8,90.08
15717,5198,782,7,22.24
15718,5199,759,10,25.48
15719,5199,593,10,54.54
15720,5199,197,5,60.07
15721,5199,179,10,32.7
15722,5199,17,8,33.86
15723,5200,515,10,10.79
15724,5200,459,6,15.49
15725,5200,478,8,41.33
15726,5200,463,6,12.91
15727,5201,429,9,21.03
15728,5202,196,7,48.56
15729,5202,744,1,70.25
15730,5202,624,7,60.41
15731,5202,119,3,12.33
15732,5203,580,1,96.56
15733,5203,543,2,73.18
15734,5204,747,1,70.39
15735,5204,454,7,40.48
15736,5204,638,6,36.71
15737,5204,976,5,90.59
15738,5205,554,9,55.06
15739,5205,905,1,27.75
15740,5205,503,3,16.07
15741,5205,818,10,28.45
15742,5205,315,2,59.98
15743,5206,533,5,60.18
15744,5207,789,7,11.54
15745,5207,729,5,47.79
15746,5207,58,9,54.94
15747,5207,873,9,37.44
15748,5207,143,3,18.97
15749,5208,237,5,90.43
15750,5208,620,8,47.86
15751,5208,516,3,66.56
15752,5208,132,4,55.63
15753,5209,785,5,52.6
15754,5209,937,4,73.36
15755,5209,809,10,63.95
15756,5210,827,8,41.84
15757,5210,244,9,30.62
15758,5210,32,7,91.92
15759,5211,74,4,81.31
15760,5211,835,1,99.72
15761,5211,483,5,88.45
15762,5212,131,10,53.65
15763,5212,136,1,26.72
15764,5213,959,3,21.11
15765,5213,148,4,71.04
15766,5214,915,1,69.16
15767,5214,160,3,57.28
15768,5214,998,9,64.69
15769,5214,486,1,71.03
15770,5215,32,1,67.15
15771,5215,143,1,48.11
15772,5215,780,2,12.74
15773,5215,857,9,35.85
15774,5216,829,7,78.49
15775,5217,486,8,40.35
15776,5217,916,3,31.8
15777,5217,403,4,69.81
15778,5217,496,8,28.5
15779,5218,749,5,23.09
15780,5218,453,9,40.12
15781,5218,895,8,24.44
15782,5218,174,9,74.77
15783,5219,833,5,73.38
15784,5220,406,10,18.08
15785,5220,990,5,95.96
15786,5221,756,4,59.89
15787,5221,55,9,49.22
15788,5222,596,2,57.03
15789,5223,901,9,19.36
15790,5223,486,5,38.72
15791,5223,719,3,74.25
15792,5223,791,6,67.43
15793,5223,508,1,90.02
15794,5224,952,2,92.52
15795,5224,178,4,29.73
15796,5224,396,3,60.53
15797,5225,961,2,16.18
15798,5225,903,10,21.33
15799,5225,483,1,31.96
15800,5226,609,4,71.0
15801,5226,73,4,95.6
15802,5226,677,7,69.03
15803,5226,596,1,82.48
15804,5226,443,6,50.54
15805,5227,541,9,63.75
15806,5227,152,10,68.55
15807,5227,74,10,12.7
15808,5227,40,2,58.8
15809,5228,279,1,43.74
15810,5228,497,5,35.78
15811,5228,498,1,89.27
15812,5229,88,8,18.78
15813,5229,836,5,53.52
15814,5229,616,1,81.65
15815,5229,789,8,65.12
15816,5229,250,3,57.33
15817,5230,241,8,32.36
15818,5230,150,4,12.22
15819,5231,778,8,46.12
15820,5231,949,1,73.27
15821,5231,474,3,44.73
15822,5232,839,10,31.83
15823,5232,902,9,74.52
15824,5232,819,9,79.65
15825,5232,178,2,94.62
15826,5233,146,6,29.95
15827,5233,367,7,29.24
15828,5233,271,9,54.28
15829,5233,191,3,32.89
15830,5234,600,1,63.11
15831,5234,973,4,81.88
15832,5234,146,7,77.94
15833,5235,794,3,46.83
15834,5235,898,5,32.92
15835,5235,575,4,10.58
15836,5235,115,1,86.23
15837,5235,316,6,69.01
15838,5236,626,7,10.98
15839,5236,610,4,67.32
15840,5236,503,3,59.61
15841,5236,512,6,67.78
15842,5236,445,7,76.56
15843,5237,809,8,27.52
15844,5238,714,8,84.88
15845,5238,24,8,19.41
15846,5238,526,1,46.74
15847,5239,332,1,25.48
15848,5239,311,8,22.07
15849,5239,207,2,33.53
15850,5240,698,5,81.1
15851,5240,48,3,11.14
15852,5240,457,7,42.25
15853,5240,500,10,48.75
15854,5241,775,8,41.41
15855,5241,83,4,36.95
15856,5241,785,5,72.38
15857,5241,475,8,85.12
15858,5242,765,3,30.87
15859,5242,724,10,44.63
15860,5242,690,4,50.18
15861,5242,924,7,20.77
15862,5243,860,5,96.29
15863,5244,506,8,79.63
15864,5244,494,5,15.13
15865,5244,635,6,92.35
15866,5244,32,7,80.95
15867,5244,947,10,25.0
15868,5245,768,10,94.4
15869,5246,89,6,69.43
15870,5247,352,3,65.48
15871,5247,145,8,70.17
15872,5247,128,4,46.47
15873,5247,265,9,10.97
15874,5248,444,8,52.26
15875,5248,624,4,91.11
15876,5248,570,4,62.48
15877,5249,155,8,60.44
15878,5250,692,7,28.16
15879,5250,693,2,33.78
15880,5251,234,6,76.91
15881,5252,198,10,50.57
15882,5253,84,5,83.63
15883,5253,181,1,85.83
15884,5253,69,2,78.91
15885,5254,395,8,95.42
15886,5255,896,7,59.01
15887,5255,180,4,50.93
15888,5256,950,8,47.41
15889,5256,119,6,40.8
15890,5256,752,5,62.57
15891,5257,787,4,55.65
15892,5257,311,1,10.29
15893,5257,114,2,84.54
15894,5257,366,3,18.2
15895,5258,22,8,48.08
15896,5258,423,8,57.06
15897,5258,719,2,65.25
15898,5259,779,7,36.07
15899,5259,207,4,56.52
15900,5259,467,4,28.37
15901,5259,47,8,84.05
15902,5260,449,7,12.26
15903,5260,198,2,13.6
15904,5260,455,8,27.16
15905,5261,253,4,62.01
15906,5261,271,2,34.31
15907,5261,317,2,24.83
15908,5262,492,10,58.23
15909,5262,15,3,51.18
15910,5262,144,1,65.28
15911,5263,340,3,91.2
15912,5263,74,3,10.08
15913,5264,544,8,98.84
15914,5264,367,6,38.1
15915,5264,765,7,54.87
15916,5264,736,1,10.94
15917,5264,487,6,71.52
15918,5265,45,2,99.48
15919,5265,807,9,11.74
15920,5265,576,8,12.93
15921,5265,281,2,93.48
15922,5266,402,4,58.49
15923,5267,37,2,10.8
15924,5268,55,2,43.43
15925,5268,352,3,87.85
15926,5269,999,9,11.97
15927,5269,826,6,46.77
15928,5269,39,9,57.95
15929,5269,198,9,95.73
15930,5270,88,10,96.31
15931,5270,144,9,38.06
15932,5270,109,10,33.54
15933,5271,289,7,65.84
15934,5271,741,6,54.6
15935,5271,171,4,25.12
15936,5271,750,2,79.37
15937,5272,586,6,53.28
15938,5272,722,9,89.94
15939,5273,202,9,64.55
15940,5273,195,6,43.77
15941,5273,717,5,20.13
15942,5274,85,8,91.33
15943,5274,569,7,31.13
15944,5274,557,10,93.05
15945,5275,531,7,65.69
15946,5275,573,6,47.11
15947,5275,481,10,44.59
15948,5275,711,8,73.17
15949,5276,705,10,75.56
15950,5276,628,6,44.47
15951,5276,534,1,75.76
15952,5276,531,6,76.5
15953,5277,675,7,49.28
15954,5277,147,2,94.36
15955,5277,875,4,98.75
15956,5277,656,5,57.31
15957,5277,566,7,77.39
15958,5278,25,2,14.63
15959,5278,950,2,68.48
15960,5278,518,5,82.01
15961,5278,143,7,93.07
15962,5278,127,1,24.13
15963,5279,375,9,31.54
15964,5280,859,6,67.23
15965,5280,791,9,57.09
15966,5280,713,9,30.1
15967,5280,138,7,87.09
15968,5280,744,8,31.99
15969,5281,185,8,45.68
15970,5281,847,1,49.27
15971,5281,712,8,13.24
15972,5281,149,6,99.81
15973,5281,953,10,17.25
15974,5282,748,10,25.1
15975,5282,414,2,18.47
15976,5282,976,9,73.77
15977,5282,63,10,81.66
15978,5283,720,1,80.84
15979,5283,664,10,64.85
15980,5283,743,3,32.06
15981,5283,754,4,48.81
15982,5284,410,6,71.81
15983,5284,739,1,17.38
15984,5285,750,8,29.26
15985,5285,72,2,79.29
15986,5285,24,3,88.42
15987,5285,174,3,20.22
15988,5285,248,2,53.97
15989,5286,634,10,86.63
15990,5287,583,3,69.42
15991,5287,249,4,98.77
15992,5287,929,1,64.55
15993,5287,344,9,45.55
15994,5287,328,5,49.29
15995,5288,256,3,44.5
15996,5288,817,7,22.52
15997,5289,596,10,99.13
15998,5289,761,7,98.0
15999,5290,840,4,63.18
16000,5290,890,8,34.95
16001,5290,678,7,48.08
16002,5290,216,9,93.4
16003,5291,87,3,23.33
16004,5291,899,1,10.84
16005,5291,844,4,67.82
16006,5291,57,7,11.92
16007,5291,825,4,16.42
16008,5292,470,4,72.13
16009,5293,399,2,24.4
16010,5293,603,4,28.17
16011,5294,562,10,33.12
16012,5295,684,10,93.69
16013,5295,360,2,71.95
16014,5295,698,6,24.2
16015,5296,698,6,60.48
16016,5296,450,3,41.33
16017,5296,985,7,51.13
16018,5296,78,4,22.75
16019,5296,888,4,50.54
16020,5297,594,1,89.55
16021,5298,246,5,93.6
16022,5299,299,4,64.33
16023,5299,720,2,39.61
16024,5299,871,4,29.94
16025,5300,574,4,85.54
16026,5300,958,4,72.3
16027,5300,833,7,42.47
16028,5301,14,2,25.7
16029,5301,541,2,55.48
16030,5301,668,9,65.13
16031,5301,652,7,36.97
16032,5301,616,1,32.22
16033,5302,784,1,44.87
16034,5303,607,2,68.73
16035,5303,901,4,35.56
16036,5303,573,1,44.35
16037,5303,819,1,44.55
16038,5303,406,2,23.03
16039,5304,862,5,52.47
16040,5304,423,8,26.19
16041,5304,312,1,98.34
16042,5304,553,9,92.67
16043,5305,509,3,53.33
16044,5305,898,6,92.92
16045,5305,656,4,59.33
16046,5305,399,9,63.57
16047,5306,725,1,98.78
16048,5306,214,5,68.21
16049,5306,129,2,58.37
16050,5306,17,9,65.22
16051,5307,112,7,92.92
16052,5307,620,9,22.13
16053,5308,738,8,61.88
16054,5308,791,10,76.84
16055,5309,993,5,22.04
16056,5309,651,1,39.65
16057,5310,515,1,96.6
16058,5310,230,6,83.07
16059,5310,176,7,50.54
16060,5310,985,7,41.73
16061,5311,637,9,93.82
16062,5311,384,4,68.51
16063,5312,819,4,45.75
16064,5313,833,1,90.3
16065,5314,962,1,84.32
16066,5314,341,2,10.2
16067,5314,24,2,90.9
16068,5314,736,10,40.74
16069,5315,640,9,77.14
16070,5316,405,5,88.48
16071,5316,147,8,19.16
16072,5317,360,3,86.31
16073,5317,370,10,32.02
16074,5317,782,6,85.27
16075,5317,81,6,85.83
16076,5318,241,10,54.63
16077,5318,190,5,81.55
16078,5319,153,6,58.67
16079,5319,99,10,87.19
16080,5319,725,6,65.31
16081,5320,773,5,48.57
16082,5320,334,2,61.69
16083,5320,304,7,71.31
16084,5320,384,7,29.01
16085,5321,806,7,12.66
16086,5322,190,9,69.55
16087,5322,524,10,91.1
16088,5323,983,10,53.51
16089,5323,849,10,37.27
16090,5323,711,8,21.38
16091,5323,784,4,72.26
16092,5323,365,3,56.72
16093,5324,898,9,10.94
16094,5324,702,9,24.46
16095,5325,100,5,27.33
16096,5325,679,1,69.66
16097,5326,358,3,13.57
16098,5326,669,3,79.79
16099,5327,773,9,66.14
16100,5327,297,3,70.32
16101,5327,588,9,14.08
16102,5327,490,9,25.59
16103,5327,324,4,33.53
16104,5328,673,1,62.79
16105,5328,978,8,89.3
16106,5328,517,6,68.52
16107,5328,773,7,16.36
16108,5329,256,2,68.55
16109,5330,471,9,58.05
16110,5331,736,9,70.6
16111,5331,642,2,49.11
16112,5331,189,7,48.01
16113,5331,413,10,55.72
16114,5331,275,3,24.42
16115,5332,899,4,92.79
16116,5332,543,5,37.41
16117,5333,410,2,18.2
16118,5333,582,6,37.17
16119,5333,745,6,93.07
16120,5334,837,2,71.24
16121,5334,844,2,49.7
16122,5334,11,5,65.45
16123,5334,263,5,68.51
16124,5335,373,4,44.75
16125,5336,264,6,86.94
16126,5337,903,4,16.67
16127,5337,849,4,23.6
16128,5337,859,9,19.88
16129,5337,387,8,82.72
16130,5337,309,10,19.35
16131,5338,403,2,11.01
16132,5338,60,8,21.51
16133,5338,64,8,94.59
16134,5339,699,6,16.37
16135,5339,899,5,99.62
16136,5339,908,1,67.67
16137,5339,436,5,13.0
16138,5339,900,1,40.29
16139,5340,980,5,41.24
16140,5340,741,3,55.24
16141,5340,176,8,80.33
16142,5341,637,5,81.4
16143,5341,916,9,65.9
16144,5342,113,7,94.64
16145,5343,827,5,82.99
16146,5343,612,8,24.61
16147,5343,277,9,77.24
16148,5343,815,3,38.4
16149,5344,330,8,37.0
16150,5344,565,6,65.97
16151,5344,772,4,28.55
16152,5344,512,6,62.29
16153,5344,791,4,30.12
16154,5345,807,9,26.83
16155,5345,997,4,59.35
16156,5345,91,9,53.98
16157,5346,606,5,44.49
16158,5346,450,6,48.91
16159,5346,908,10,70.11
16160,5346,140,10,66.55
16161,5347,318,8,46.59
16162,5347,33,8,22.26
16163,5348,679,10,49.83
16164,5348,863,2,27.08
16165,5348,332,5,47.64
16166,5348,434,8,68.98
16167,5349,107,4,71.71
16168,5349,837,1,49.0
16169,5350,292,10,34.8
16170,5350,273,8,66.48
16171,5350,188,8,22.16
16172,5350,364,6,70.02
16173,5350,400,10,62.86
16174,5351,791,8,38.13
16175,5351,108,10,35.67
16176,5351,607,4,70.7
16177,5351,735,4,45.77
16178,5351,910,4,65.53
16179,5352,31,2,38.07
16180,5352,279,8,20.2
16181,5352,977,10,61.62
16182,5352,470,8,69.25
16183,5353,590,5,93.43
16184,5354,337,10,42.74
16185,5354,714,10,45.34
16186,5354,270,1,88.91
16187,5355,465,5,17.58
16188,5355,521,5,19.28
16189,5355,918,3,92.7
16190,5355,259,1,39.3
16191,5356,987,6,22.17
16192,5356,613,4,85.84
16193,5357,474,7,62.83
16194,5357,498,4,72.62
16195,5358,334,8,26.25
16196,5359,442,5,40.36
16197,5359,976,4,21.65
16198,5359,446,2,84.42
16199,5359,633,2,52.18
16200,5359,831,5,61.55
16201,5360,655,10,35.02
16202,5360,659,3,24.95
16203,5361,815,2,56.55
16204,5361,12,6,38.27
16205,5361,271,8,14.57
16206,5361,725,7,93.37
16207,5361,863,9,57.63
16208,5362,822,1,66.27
16209,5362,831,10,47.56
16210,5363,26,6,76.27
16211,5363,664,4,30.93
16212,5364,878,5,14.31
16213,5364,593,8,46.73
16214,5364,771,9,88.31
16215,5364,454,2,93.36
16216,5365,765,9,59.47
16217,5365,948,7,32.02
16218,5366,750,10,46.53
16219,5367,467,3,43.65
16220,5367,307,1,49.6
16221,5367,789,5,58.51
16222,5367,870,9,75.03
16223,5367,865,2,96.5
16224,5368,885,9,23.65
16225,5368,11,5,29.43
16226,5368,860,9,18.25
16227,5368,473,8,29.61
16228,5369,774,8,36.64
16229,5369,898,3,71.0
16230,5369,549,10,97.89
16231,5369,785,5,27.04
16232,5370,698,9,52.34
16233,5370,277,3,51.51
16234,5370,514,2,34.55
16235,5370,711,7,39.49
16236,5370,59,6,59.14
16237,5371,654,6,29.29
16238,5371,438,5,49.71
16239,5371,383,10,90.76
16240,5371,270,9,81.26
16241,5371,883,8,40.45
16242,5372,37,8,68.06
16243,5372,641,4,26.2
16244,5372,651,5,41.04
16245,5373,524,10,31.17
16246,5373,142,9,15.87
16247,5373,931,8,17.84
16248,5373,976,1,59.38
16249,5373,147,9,20.78
16250,5374,58,4,28.26
16251,5374,583,8,51.17
16252,5374,654,10,81.32
16253,5375,217,7,49.84
16254,5375,556,4,42.14
16255,5376,871,5,40.71
16256,5376,596,1,70.54
16257,5376,420,8,67.02
16258,5376,538,2,28.85
16259,5376,692,3,77.56
16260,5377,889,2,65.09
16261,5378,796,7,70.44
16262,5378,463,6,69.98
16263,5378,759,4,89.93
16264,5378,365,7,44.14
16265,5379,529,3,91.47
16266,5379,170,3,50.19
16267,5379,409,10,91.52
16268,5379,512,8,53.71
16269,5379,34,9,83.26
16270,5380,593,9,38.19
16271,5380,62,8,84.77
16272,5381,652,3,29.1
16273,5382,92,1,74.81
16274,5382,266,7,80.59
16275,5382,397,4,22.73
16276,5382,20,2,89.77
16277,5382,353,5,43.81
16278,5383,75,5,75.82
16279,5383,867,2,76.05
16280,5384,550,7,70.91
16281,5384,194,2,69.72
16282,5385,748,2,85.25
16283,5385,671,10,88.58
16284,5385,835,10,96.23
16285,5386,944,6,71.13
16286,5386,121,9,39.8
16287,5386,964,9,15.0
16288,5386,182,1,26.3
16289,5387,95,6,66.78
16290,5387,662,3,19.14
16291,5388,14,10,94.25
16292,5388,72,3,37.94
16293,5388,627,3,15.56
16294,5388,115,9,74.83
16295,5388,917,5,76.9
16296,5389,752,10,52.71
16297,5389,230,1,79.49
16298,5389,534,1,46.89
16299,5390,150,8,89.3
16300,5390,533,1,19.31
16301,5390,715,6,59.74
16302,5390,872,6,47.66
16303,5391,700,5,85.05
16304,5391,296,1,76.41
16305,5392,443,1,45.98
16306,5392,433,9,19.02
16307,5393,268,1,84.74
16308,5393,534,6,71.59
16309,5393,99,8,73.29
16310,5394,649,10,49.3
16311,5394,951,3,62.05
16312,5395,740,5,77.23
16313,5395,423,8,19.64
16314,5396,279,7,16.68
16315,5396,451,4,22.63
16316,5396,305,4,12.28
16317,5397,404,7,50.15
16318,5397,670,5,66.75
16319,5397,963,1,18.96
16320,5397,532,5,51.78
16321,5398,933,7,62.73
16322,5398,843,6,27.2
16323,5398,586,7,12.11
16324,5398,984,2,23.12
16325,5399,564,5,70.4
16326,5400,368,3,89.06
16327,5400,786,6,44.34
16328,5400,189,5,78.54
16329,5400,128,9,15.33
16330,5401,541,2,82.55
16331,5401,861,5,66.86
16332,5401,246,8,19.29
16333,5401,925,5,74.52
16334,5401,325,9,26.84
16335,5402,606,7,77.0
16336,5403,746,8,38.39
16337,5404,709,10,50.86
16338,5404,797,3,24.48
16339,5404,76,8,55.58
16340,5404,423,7,54.44
16341,5405,872,9,16.32
16342,5405,593,4,11.02
16343,5405,642,2,45.89
16344,5406,515,5,21.29
16345,5406,865,7,89.14
16346,5406,248,4,49.34
16347,5406,561,10,18.52
16348,5407,325,6,90.68
16349,5407,916,7,42.74
16350,5408,477,3,59.5
16351,5408,849,9,20.12
16352,5409,809,5,70.67
16353,5409,742,5,86.98
16354,5409,390,3,82.66
16355,5409,691,4,55.84
16356,5409,162,7,83.21
16357,5410,60,10,36.05
16358,5410,72,9,48.33
16359,5410,695,8,17.89
16360,5410,761,7,89.29
16361,5411,75,9,21.13
16362,5411,942,7,14.68
16363,5411,906,10,62.08
16364,5412,601,4,48.63
16365,5412,205,3,23.24
16366,5413,920,3,64.61
16367,5414,826,9,10.41
16368,5414,965,2,29.12
16369,5414,305,8,23.58
16370,5414,847,1,94.49
16371,5414,445,8,91.74
16372,5415,744,7,44.86
16373,5415,354,2,66.13
16374,5415,384,4,49.93
16375,5415,398,8,99.34
16376,5415,249,10,88.05
16377,5416,493,5,65.87
16378,5416,610,2,36.72
16379,5417,243,10,95.88
16380,5417,691,6,83.69
16381,5417,352,4,11.25
16382,5417,947,4,29.14
16383,5417,385,1,91.44
16384,5418,440,8,92.66
16385,5418,359,2,17.46
16386,5418,652,9,70.9
16387,5419,570,3,88.97
16388,5419,54,4,24.33
16389,5419,853,3,36.7
16390,5419,518,10,15.79
16391,5419,386,1,37.51
16392,5420,460,5,40.99
16393,5420,460,7,49.27
16394,5421,584,5,11.6
16395,5421,88,10,96.8
16396,5422,340,9,80.77
16397,5422,281,9,92.42
16398,5422,501,8,43.2
16399,5422,311,8,64.32
16400,5423,476,1,17.48
16401,5423,606,3,32.94
16402,5424,475,6,65.1
16403,5424,496,10,66.77
