OrderID,ShopperID,OrderDate,Status,TotalAmount
4767,417,2023-10-18,Complete,298.5
4768,382,2023-12-21,Pending,492.09
4769,786,2025-01-12,Pending,90.86
4770,689,2025-01-07,Pending,344.34
4771,418,2023-05-16,Pending,481.47
4772,89,2024-01-08,Cancelled,141.54
4773,141,2024-12-22,Pending,463.87
4774,661,2023-12-27,Pending,236.37
4775,553,2023-11-06,Cancelled,98.85
4776,44,2023-11-06,Pending,263.05
4777,881,2023-04-16,Cancelled,89.62
4778,350,2023-05-24,Cancelled,323.69
4779,763,2023-05-01,Complete,428.53
4780,588,2024-07-24,Complete,489.07
4781,812,2023-06-09,Complete,415.85
4782,406,2024-02-13,Complete,415.25
4783,902,2023-04-11,Complete,495.44
4784,558,2024-05-25,Complete,269.39
4785,590,2024-08-02,Complete,142.26
4786,564,2024-01-03,Cancelled,472.3
4787,758,2024-06-03,Complete,348.33
4788,807,2023-04-16,Pending,254.81
4789,334,2023-12-24,Cancelled,421.51
4790,383,2024-11-22,Cancelled,469.73
4791,536,2023-08-24,Cancelled,413.29
4792,225,2023-11-07,Cancelled,188.54
4793,418,2024-02-20,Cancelled,380.75
4794,109,2023-08-26,Complete,327.43
4795,465,2024-03-05,Complete,420.49
4796,917,2023-10-23,Complete,363.78
4797,915,2024-03-16,Cancelled,403.97
4798,508,2024-01-13,Complete,459.6
4799,712,2023-09-15,Pending,136.08
4800,416,2023-12-21,Pending,416.11
4801,555,2024-07-29,Cancelled,66.36
4802,835,2024-11-23,Complete,31.28
4803,32,2023-04-01,Pending,78.12
4804,191,2023-04-28,Cancelled,54.24
4805,260,2023-06-20,Pending,476.49
4806,433,2023-04-16,Pending,337.56
4807,11,2023-09-12,Cancelled,306.83
4808,352,2024-06-03,Pending,199.96
4809,312,2023-08-09,Pending,317.24
4810,942,2024-01-21,Pending,324.91
4811,608,2023-05-28,Complete,345.98
4812,33,2024-09-24,Pending,173.42
4813,32,2023-08-19,Pending,356.3
4814,882,2024-05-02,Pending,381.4
4815,789,2024-09-26,Complete,222.9
4816,602,2024-12-28,Cancelled,442.71
4817,972,2023-07-02,Cancelled,255.35
4818,28,2023-10-03,Pending,38.56
4819,500,2023-08-27,Complete,247.94
4820,557,2023-10-26,Complete,59.82
4821,742,2024-03-07,Cancelled,323.02
4822,97,2024-07-13,Pending,202.33
4823,346,2024-06-12,Complete,309.73
4824,481,2024-02-12,Complete,174.98
4825,566,2024-03-19,Cancelled,430.23
4826,222,2023-06-07,Cancelled,217.09
4827,11,2024-12-17,Cancelled,81.62
4828,884,2024-04-11,Cancelled,394.8
4829,958,2023-12-19,Cancelled,233.33
4830,515,2024-10-20,Complete,242.33
4831,714,2023-06-11,Cancelled,206.33
4832,948,2024-05-09,Cancelled,333.78
4833,50,2023-12-13,Pending,301.12
4834,715,2023-11-05,Cancelled,255.73
4835,924,2023-05-18,Pending,160.83
4836,167,2024-02-10,Complete,159.34
4837,340,2024-06-13,Pending,72.64
4838,159,2024-12-08,Complete,115.58
4839,498,2024-08-12,Complete,22.73
4840,795,2023-11-19,Cancelled,407.27
4841,928,2024-10-31,Complete,390.78
4842,45,2023-10-16,Pending,107.69
4843,349,2023-10-09,Cancelled,300.11
4844,506,2024-05-23,Complete,362.64
4845,828,2023-02-03,Cancelled,475.06
4846,119,2023-05-05,Complete,98.93
4847,136,2024-05-16,Cancelled,489.82
4848,620,2024-05-26,Cancelled,31.37
4849,509,2024-03-11,Pending,401.28
4850,441,2023-03-22,Complete,360.04
4851,920,2024-11-27,Cancelled,196.78
4852,557,2024-03-29,Complete,220.94
4853,35,2024-03-28,Pending,229.42
4854,719,2023-04-26,Pending,52.13
4855,90,2023-06-10,Pending,441.33
4856,681,2024-11-10,Pending,247.82
4857,520,2024-03-18,Complete,455.18
4858,897,2023-07-13,Complete,78.09
4859,166,2023-01-27,Complete,293.8
4860,681,2024-08-09,Complete,234.13
4861,560,2023-11-01,Pending,287.54
4862,490,2023-08-08,Complete,486.02
4863,673,2024-07-08,Complete,299.42
4864,119,2023-03-05,Cancelled,39.08
4865,208,2024-08-22,Complete,164.16
4866,765,2024-04-21,Cancelled,207.54
4867,381,2023-08-21,Complete,264.89
4868,13,2023-07-28,Complete,271.79
4869,273,2024-05-31,Cancelled,274.65
4870,311,2024-03-26,Complete,173.37
4871,250,2023-04-05,Pending,404.59
4872,194,2023-09-07,Cancelled,247.88
4873,491,2024-08-07,Complete,67.54
4874,398,2023-03-14,Cancelled,324.03
4875,555,2023-05-02,Complete,90.13
4876,131,2024-05-03,Cancelled,89.79
4877,779,2023-06-20,Complete,249.29
4878,75,2024-02-24,Cancelled,99.07
4879,642,2024-01-05,Pending,423.09
4880,371,2024-04-27,Complete,417.43
4881,417,2023-03-16,Complete,381.14
4882,44,2024-09-25,Pending,394.7
4883,29,2024-04-30,Complete,342.39
4884,954,2023-02-07,Pending,207.57
4885,621,2023-08-20,Complete,379.33
4886,131,2023-04-28,Pending,315.15
4887,810,2023-05-05,Cancelled,446.6
4888,662,2024-11-22,Cancelled,95.5
4889,614,2024-09-01,Cancelled,158.06
4890,792,2023-01-26,Complete,227.72
4891,32,2023-08-19,Pending,51.84
4892,87,2024-02-21,Cancelled,447.99
4893,150,2024-04-10,Cancelled,39.18
4894,285,2023-10-07,Pending,154.8
4895,666,2023-03-22,Pending,165.68
4896,549,2024-11-08,Cancelled,177.0
4897,316,2024-02-10,Pending,265.49
4898,396,2024-02-28,Cancelled,302.99
4899,574,2023-09-08,Cancelled,310.5
4900,677,2023-05-30,Cancelled,85.89
4901,346,2024-05-31,Complete,351.88
4902,999,2023-09-21,Pending,275.71
4903,632,2023-12-04,Cancelled,50.21
4904,645,2024-06-20,Pending,468.4
4905,896,2023-10-29,Pending,305.33
4906,234,2023-05-05,Pending,464.87
4907,332,2023-05-22,Complete,291.69
4908,357,2023-03-03,Pending,112.09
4909,344,2024-07-20,Cancelled,344.53
4910,286,2023-09-14,Pending,306.93
4911,686,2023-08-04,Cancelled,110.41
4912,628,2024-09-02,Complete,405.08
4913,705,2023-12-24,Pending,111.18
4914,703,2023-02-03,Pending,362.06
4915,567,2024-12-26,Pending,118.14
4916,474,2023-10-28,Cancelled,269.65
4917,121,2023-06-28,Cancelled,366.92
4918,299,2024-07-10,Cancelled,138.57
4919,613,2024-04-19,Cancelled,418.59
4920,188,2024-06-15,Cancelled,408.6
4921,384,2024-09-03,Complete,207.98
4922,735,2023-11-18,Pending,467.59
4923,471,2024-03-16,Cancelled,183.87
4924,261,2023-02-15,Cancelled,54.58
4925,128,2025-01-14,Pending,410.29
4926,403,2024-09-22,Complete,51.94
4927,832,2023-07-24,Pending,465.35
4928,466,2024-02-03,Cancelled,300.12
4929,284,2024-01-16,Cancelled,292.38
4930,204,2024-06-27,Pending,44.48
4931,438,2023-09-23,Cancelled,491.21
4932,610,2024-02-09,Complete,248.66
4933,397,2024-08-12,Pending,77.33
4934,186,2024-08-12,Complete,193.44
4935,821,2024-07-07,Complete,39.7
4936,72,2024-12-14,Pending,71.58
4937,549,2024-04-28,Pending,81.16
4938,99,2024-03-17,Cancelled,349.63
4939,210,2024-10-30,Complete,447.83
4940,581,2024-10-30,Complete,24.73
4941,346,2023-03-23,Cancelled,365.39
4942,292,2024-10-23,Pending,135.53
4943,226,2024-04-30,Cancelled,309.76
4944,770,2023-03-02,Pending,465.37
4945,363,2023-12-27,Complete,92.82
4946,567,2023-02-07,Cancelled,172.02
4947,226,2023-09-02,Complete,406.74
4948,845,2023-06-13,Pending,117.51
4949,632,2023-01-27,Complete,478.15
4950,94,2024-12-15,Cancelled,375.42
4951,998,2023-11-03,Pending,408.58
4952,128,2023-12-25,Complete,138.17
4953,417,2023-07-22,Complete,136.17
4954,625,2023-05-26,Complete,448.1
4955,940,2023-09-29,Complete,154.15
4956,4,2024-02-25,Complete,342.16
4957,446,2023-12-24,Cancelled,433.23
4958,870,2024-07-08,Pending,234.16
4959,238,2023-06-28,Complete,426.7
4960,419,2023-07-12,Cancelled,233.18
4961,154,2024-06-14,Cancelled,446.3
4962,872,2023-11-06,Cancelled,380.33
4963,24,2024-08-26,Cancelled,387.23
4964,211,2024-10-16,Cancelled,255.93
4965,809,2023-09-25,Cancelled,184.3
4966,22,2023-11-29,Pending,263.63
4967,398,2024-08-17,Pending,311.15
4968,382,2023-09-01,Complete,357.66
4969,616,2023-06-25,Cancelled,347.97
4970,173,2023-07-13,Pending,119.42
4971,322,2024-07-20,Pending,214.45
4972,255,2024-07-16,Cancelled,159.53
4973,237,2024-11-06,Pending,308.21
4974,481,2023-07-10,Complete,349.52
4975,577,2023-01-24,Complete,329.83
4976,67,2023-07-31,Pending,362.27
4977,23,2024-12-15,Pending,294.4
4978,369,2023-07-28,Pending,29.84
4979,447,2024-01-09,Cancelled,233.76
4980,435,2024-11-29,Complete,229.93
4981,357,2024-12-15,Complete,149.18
4982,934,2023-07-22,Pending,249.69
4983,173,2023-03-04,Complete,429.75
4984,661,2024-04-06,Cancelled,307.57
4985,830,2023-09-17,Complete,426.03
4986,391,2023-08-25,Pending,43.03
4987,235,2024-11-06,Complete,359.41
4988,163,2024-02-21,Complete,315.42
4989,567,2024-06-13,Complete,140.19
4990,538,2023-03-08,Pending,237.49
4991,301,2024-03-24,Complete,432.08
4992,286,2023-04-08,Complete,129.96
4993,320,2023-02-22,Complete,269.84
4994,238,2024-11-11,Complete,318.05
4995,587,2024-06-10,Cancelled,395.89
4996,893,2023-02-05,Cancelled,104.45
4997,562,2024-07-27,Pending,472.17
4998,917,2023-06-29,Complete,133.4
4999,828,2023-02-17,Complete,309.26
5000,79,2024-08-02,Complete,390.96
5001,276,2024-03-23,Complete,276.3
5002,798,2023-03-02,Pending,285.65
5003,378,2024-03-21,Cancelled,105.88
5004,547,2024-11-06,Complete,137.91
5005,9,2023-07-17,Pending,430.6
5006,785,2023-07-26,Pending,266.36
5007,22,2024-05-21,Cancelled,262.16
5008,59,2024-09-26,Pending,84.78
5009,50,2024-06-14,Pending,94.84
5010,136,2023-03-03,Complete,433.61
5011,855,2024-02-12,Pending,295.45
5012,286,2024-01-08,Pending,137.98
5013,180,2024-12-21,Cancelled,72.74
5014,255,2024-01-25,Complete,327.27
5015,773,2024-05-23,Complete,52.2
5016,387,2023-11-04,Complete,20.28
5017,472,2023-09-18,Cancelled,403.44
5018,694,2024-05-26,Pending,284.15
5019,744,2023-05-15,Pending,446.62
5020,478,2023-10-05,Cancelled,472.78
5021,363,2024-10-04,Cancelled,297.19
5022,858,2023-12-09,Cancelled,214.5
5023,258,2024-02-07,Cancelled,469.7
5024,171,2023-12-29,Cancelled,431.8
5025,130,2023-10-16,Complete,119.31
5026,615,2023-12-05,Pending,424.13
5027,119,2024-08-05,Cancelled,454.0
5028,392,2023-08-24,Pending,163.77
5029,25,2024-12-30,Pending,253.87
5030,769,2024-03-21,Complete,123.47
5031,794,2024-01-18,Cancelled,380.17
5032,461,2023-09-28,Cancelled,399.45
5033,768,2023-03-26,Complete,331.55
5034,310,2023-06-24,Pending,137.36
5035,17,2024-08-31,Complete,453.76
5036,259,2023-04-27,Pending,211.63
5037,730,2023-11-16,Pending,198.35
5038,210,2023-12-10,Pending,82.6
5039,983,2024-04-11,Complete,137.78
5040,150,2023-05-02,Cancelled,462.92
5041,303,2023-06-07,Pending,45.5
5042,477,2024-10-02,Pending,445.78
5043,894,2023-03-28,Pending,57.5
5044,302,2023-10-30,Pending,414.13
5045,565,2024-04-14,Pending,39.45
5046,890,2024-11-03,Pending,52.52
5047,340,2023-05-29,Complete,168.96
5048,519,2024-01-29,Complete,25.31
5049,104,2023-04-06,Complete,377.28
5050,576,2023-08-10,Pending,48.75
5051,522,2024-02-26,Complete,322.72
5052,381,2023-03-18,Complete,235.21
5053,343,2023-08-20,Cancelled,240.94
5054,637,2024-07-20,Pending,156.77
5055,53,2024-07-09,Cancelled,301.1
5056,905,2024-06-17,Pending,384.08
5057,444,2024-05-21,Cancelled,37.35
5058,799,2023-12-21,Cancelled,369.76
5059,580,2024-01-21,Cancelled,52.3
5060,992,2024-04-21,Complete,467.81
5061,387,2023-04-19,Pending,337.1
5062,451,2023-07-26,Cancelled,366.82
5063,274,2023-08-21,Complete,88.26
5064,937,2023-07-20,Complete,64.73
5065,394,2023-10-29,Pending,209.31
5066,43,2024-12-27,Complete,165.4
5067,977,2023-10-23,Complete,113.36
5068,583,2024-07-26,Complete,220.44
5069,846,2025-01-18,Complete,224.92
5070,582,2024-11-24,Pending,495.4
5071,216,2023-09-26,Complete,495.69
5072,168,2023-10-05,Complete,147.44
5073,495,2023-06-30,Complete,125.17
5074,938,2023-12-29,Complete,463.91
5075,506,2024-04-27,Complete,58.39
5076,471,2024-11-19,Pending,316.06
5077,382,2025-01-09,Pending,478.72
5078,265,2024-05-11,Cancelled,288.11
5079,911,2023-06-30,Cancelled,178.69
5080,681,2024-10-21,Pending,272.82
5081,684,2024-06-29,Cancelled,420.97
5082,604,2023-12-05,Cancelled,347.65
5083,826,2025-01-04,Cancelled,393.58
5084,252,2023-10-09,Complete,411.17
5085,445,2023-05-06,Pending,150.65
5086,963,2024-10-28,Cancelled,164.27
5087,997,2023-12-03,Cancelled,495.83
5088,53,2023-10-09,Cancelled,164.16
5089,884,2024-11-27,Pending,71.12
5090,152,2024-04-26,Cancelled,127.34
5091,803,2023-11-01,Complete,442.76
5092,255,2024-12-29,Pending,454.48
5093,949,2024-04-20,Complete,354.74
5094,518,2025-01-12,Pending,218.07
5095,410,2023-10-01,Pending,291.95
5096,307,2024-05-01,Complete,136.4
5097,639,2024-03-02,Pending,475.28
5098,679,2024-01-14,Complete,391.98
5099,949,2024-04-30,Complete,229.1
5100,835,2024-05-04,Pending,93.94
5101,485,2024-06-25,Complete,180.22
5102,380,2024-07-25,Complete,167.84
5103,499,2024-11-29,Pending,465.36
5104,406,2025-01-21,Cancelled,122.73
5105,441,2024-12-02,Complete,157.5
5106,626,2024-11-24,Complete,181.33
5107,613,2024-05-25,Pending,304.85
5108,874,2024-05-30,Complete,68.32
5109,85,2024-10-23,Cancelled,24.08
5110,554,2023-09-07,Pending,256.47
5111,95,2024-10-14,Cancelled,331.03
5112,53,2024-12-12,Complete,246.18
5113,34,2024-02-09,Complete,159.88
5114,864,2024-06-24,Pending,345.8
5115,941,2023-11-16,Cancelled,191.48
5116,586,2023-12-29,Complete,39.41
5117,915,2023-04-15,Pending,178.47
5118,40,2023-02-06,Cancelled,59.53
5119,41,2023-09-07,Cancelled,20.1
5120,945,2023-09-10,Complete,398.98
5121,919,2023-03-20,Pending,415.61
5122,503,2024-12-01,Complete,148.32
5123,299,2023-10-02,Cancelled,421.69
5124,74,2024-08-08,Cancelled,156.53
5125,67,2023-10-14,Pending,310.96
5126,267,2023-04-02,Complete,328.86
5127,717,2024-01-17,Cancelled,66.14
5128,622,2023-08-28,Complete,350.74
5129,33,2024-04-01,Pending,429.04
5130,681,2024-02-24,Complete,353.56
5131,830,2024-03-08,Pending,192.2
5132,522,2023-11-11,Pending,160.95
5133,723,2024-07-27,Pending,220.63
5134,953,2024-10-21,Complete,401.24
5135,868,2024-10-30,Pending,339.8
5136,216,2023-03-26,Complete,241.42
5137,721,2024-03-02,Complete,37.66
5138,61,2024-04-10,Cancelled,440.07
5139,152,2023-03-09,Complete,499.15
5140,130,2023-03-15,Complete,366.93
5141,290,2024-01-24,Pending,350.11
5142,594,2024-09-22,Complete,364.95
5143,446,2024-03-30,Pending,78.86
5144,660,2024-11-12,Cancelled,472.44
5145,566,2024-09-15,Cancelled,302.08
5146,960,2024-07-08,Cancelled,120.69
5147,485,2024-10-27,Cancelled,36.24
5148,161,2024-01-27,Pending,111.91
5149,68,2024-05-05,Complete,35.06
5150,874,2023-10-09,Pending,206.99
5151,833,2023-11-14,Pending,242.48
5152,990,2024-05-09,Pending,396.19
5153,884,2023-07-31,Pending,235.81
5154,836,2023-03-07,Pending,377.74
5155,725,2023-02-26,Pending,336.03
5156,982,2024-05-03,Cancelled,436.7
5157,189,2025-01-05,Complete,437.2
5158,169,2024-08-12,Pending,219.58
5159,499,2023-11-13,Pending,91.12
5160,906,2024-08-05,Complete,135.21
5161,619,2024-01-08,Pending,479.39
5162,930,2024-04-11,Complete,365.98
5163,428,2023-09-29,Complete,390.01
5164,647,2023-07-21,Pending,361.46
5165,820,2024-08-02,Cancelled,199.05
5166,3,2024-10-07,Complete,251.74
5167,845,2024-10-23,Cancelled,116.82
5168,152,2024-08-19,Pending,346.57
5169,879,2024-07-11,Cancelled,377.15
5170,281,2024-08-10,Cancelled,207.53
5171,542,2024-04-07,Cancelled,313.98
5172,627,2024-10-30,Complete,228.77
5173,973,2024-06-24,Cancelled,404.13
5174,466,2023-03-24,Cancelled,303.67
5175,298,2024-07-11,Cancelled,498.46
5176,468,2024-06-11,Complete,156.55
5177,19,2024-05-22,Pending,302.87
5178,989,2023-05-28,Complete,247.77
5179,900,2024-06-21,Pending,465.94
5180,937,2023-02-14,Cancelled,294.51
5181,946,2024-09-09,Pending,420.71
5182,229,2024-01-03,Pending,147.06
5183,913,2023-07-21,Cancelled,429.04
5184,837,2023-09-27,Complete,340.85
5185,594,2023-12-18,Pending,209.51
5186,5,2024-04-21,Cancelled,130.03
5187,228,2023-05-04,Pending,134.71
5188,3,2024-12-07,Pending,42.93
5189,78,2023-07-16,Pending,276.92
5190,922,2023-02-17,Cancelled,471.16
5191,17,2025-01-08,Cancelled,436.9
5192,751,2024-10-12,Cancelled,398.24
5193,788,2024-01-28,Cancelled,338.39
5194,509,2024-03-09,Cancelled,122.44
5195,678,2024-09-14,Cancelled,158.03
5196,119,2023-03-07,Complete,464.3
5197,399,2023-11-17,Cancelled,368.35
5198,182,2023-07-24,Cancelled,334.93
5199,15,2024-08-28,Cancelled,226.16
5200,337,2025-01-17,Cancelled,137.89
5201,492,2024-10-22,Complete,67.74
5202,954,2023-12-11,Cancelled,370.89
5203,174,2024-08-10,Cancelled,160.31
5204,264,2023-03-20,Pending,97.69
5205,437,2023-03-04,Complete,370.0
5206,371,2024-05-14,Complete,387.24
5207,296,2024-09-27,Pending,498.98
5208,709,2023-11-06,Cancelled,326.73
5209,79,2024-08-07,Complete,439.15
5210,874,2023-03-11,Complete,477.72
5211,68,2023-03-15,Pending,483.27
5212,117,2024-06-10,Pending,182.01
5213,513,2024-07-31,Cancelled,243.34
5214,126,2024-07-08,Pending,340.64
5215,285,2024-10-20,Complete,191.0
5216,95,2024-05-12,Pending,104.67
5217,826,2024-03-11,Complete,281.75
5218,257,2024-01-18,Cancelled,28.75
5219,936,2024-12-08,Cancelled,406.1
5220,813,2023-06-23,Complete,496.22
5221,167,2023-02-05,Complete,184.21
5222,535,2023-09-12,Cancelled,276.71
5223,491,2024-11-26,Cancelled,188.66
5224,349,2023-10-13,Pending,400.48
5225,443,2023-06-09,Complete,407.49
5226,795,2024-02-26,Pending,121.93
5227,195,2023-07-03,Cancelled,325.99
5228,793,2023-04-01,Cancelled,378.91
5229,69,2023-10-11,Cancelled,128.84
5230,673,2024-11-11,Pending,287.58
5231,469,2023-01-24,Pending,174.66
5232,378,2024-12-02,Complete,451.99
5233,38,2024-03-21,Pending,110.28
5234,585,2023-06-12,Pending,28.22
5235,681,2024-09-14,Pending,331.38
5236,426,2023-07-13,Cancelled,422.01
5237,993,2024-05-12,Pending,433.76
5238,88,2024-08-29,Complete,424.65
5239,609,2024-12-03,Cancelled,289.48
5240,120,2023-08-13,Cancelled,85.17
5241,507,2023-01-26,Cancelled,498.15
5242,744,2024-11-08,Pending,77.48
5243,831,2023-11-19,Complete,397.35
5244,654,2024-07-24,Pending,138.1
5245,550,2024-01-09,Pending,160.86
5246,880,2024-05-10,Complete,46.36
5247,308,2024-09-24,Cancelled,482.76
5248,141,2023-10-30,Cancelled,143.98
5249,389,2023-04-26,Complete,154.72
5250,871,2024-03-26,Pending,491.03
5251,999,2023-06-11,Cancelled,194.62
5252,511,2024-02-26,Pending,374.54
5253,417,2023-04-12,Complete,32.55
5254,292,2023-03-27,Pending,108.69
5255,96,2024-10-24,Complete,467.08
5256,618,2024-11-13,Cancelled,428.75
5257,372,2024-12-11,Complete,65.68
5258,271,2024-07-25,Pending,172.79
5259,127,2023-08-15,Complete,296.68
5260,597,2024-05-11,Complete,131.13
5261,284,2024-08-13,Pending,423.9
5262,564,2024-09-20,Cancelled,458.23
5263,82,2024-08-14,Cancelled,283.49
5264,592,2024-09-11,Cancelled,282.11
5265,929,2023-12-10,Cancelled,335.79
5266,103,2024-02-14,Pending,381.1
5267,42,2023-07-23,Pending,461.04
5268,431,2024-10-29,Complete,335.79
5269,276,2024-05-23,Cancelled,44.99
5270,71,2024-02-04,Complete,475.51
5271,603,2023-09-19,Complete,71.28
5272,489,2023-08-30,Complete,245.23
5273,370,2023-05-31,Pending,280.14
5274,271,2023-05-20,Complete,303.61
5275,575,2024-07-01,Complete,59.36
5276,173,2025-01-06,Complete,331.27
5277,583,2024-06-06,Cancelled,436.01
5278,646,2023-04-26,Complete,245.75
5279,747,2024-03-01,Cancelled,80.8
5280,756,2023-03-02,Cancelled,264.65
5281,418,2024-07-28,Complete,347.08
5282,897,2024-10-22,Pending,296.81
5283,748,2023-04-24,Complete,256.47
5284,244,2023-05-31,Complete,226.27
5285,628,2024-03-28,Cancelled,206.45
5286,845,2024-07-24,Cancelled,160.5
5287,140,2024-07-08,Pending,487.39
5288,422,2023-08-17,Cancelled,158.08
5289,256,2024-11-11,Cancelled,430.95
5290,128,2023-10-05,Cancelled,221.71
5291,664,2024-12-08,Cancelled,258.89
5292,118,2024-06-25,Pending,303.55
5293,765,2024-03-27,Pending,351.82
5294,591,2023-11-14,Complete,410.93
5295,595,2024-01-14,Complete,484.24
5296,255,2024-05-04,Complete,361.31
5297,237,2023-03-10,Complete,377.54
5298,749,2024-09-22,Complete,348.35
5299,137,2024-10-04,Complete,152.74
5300,116,2024-12-28,Cancelled,21.35
5301,216,2023-06-11,Cancelled,73.17
5302,713,2023-11-22,Complete,218.41
5303,350,2024-07-04,Complete,234.6
5304,151,2023-08-25,Cancelled,331.02
5305,127,2024-09-22,Pending,176.05
5306,421,2024-01-15,Pending,336.57
5307,697,2023-02-05,Pending,232.84
5308,207,2024-05-25,Cancelled,90.04
5309,399,2023-07-28,Pending,110.24
5310,682,2023-09-21,Cancelled,136.53
5311,501,2024-10-22,Pending,229.98
5312,259,2025-01-20,Complete,227.98
5313,163,2025-01-20,Complete,395.07
5314,854,2023-06-06,Complete,379.2
5315,537,2023-07-08,Pending,117.84
5316,114,2025-01-09,Pending,87.53
5317,287,2023-09-25,Complete,224.55
5318,15,2024-06-08,Pending,397.13
5319,543,2024-03-10,Complete,301.51
5320,357,2023-12-21,Pending,329.24
5321,461,2025-01-05,Complete,350.45
5322,283,2025-01-11,Pending,482.48
5323,277,2023-11-24,Complete,250.57
5324,449,2024-04-18,Complete,28.23
5325,241,2024-01-29,Cancelled,253.23
5326,225,2024-12-25,Cancelled,264.65
5327,957,2024-05-11,Complete,72.72
5328,739,2024-12-09,Pending,270.57
5329,707,2023-06-12,Complete,150.47
5330,675,2023-05-19,Cancelled,403.74
5331,765,2023-09-22,Pending,29.74
5332,581,2024-10-02,Complete,135.79
5333,290,2024-08-15,Pending,408.66
5334,776,2023-09-25,Cancelled,467.06
5335,877,2023-06-05,Cancelled,295.72
5336,947,2025-01-02,Cancelled,462.48
5337,643,2023-12-14,Pending,489.18
5338,4,2023-12-13,Complete,480.14
5339,336,2024-05-11,Cancelled,389.45
5340,430,2024-05-03,Cancelled,183.82
5341,493,2023-01-27,Complete,109.94
5342,751,2023-07-09,Pending,366.02
5343,436,2023-07-27,Pending,354.09
5344,279,2024-10-22,Cancelled,115.74
5345,412,2023-07-01,Cancelled,424.12
5346,617,2024-01-05,Cancelled,290.73
5347,99,2023-01-28,Pending,246.49
5348,201,2024-02-11,Complete,175.86
5349,879,2024-01-18,Pending,191.3
5350,778,2024-06-06,Complete,275.59
5351,505,2024-01-15,Complete,226.8
5352,576,2023-09-23,Complete,351.07
5353,106,2023-05-20,Cancelled,450.04
5354,237,2024-08-20,Pending,435.94
5355,210,2024-10-03,Pending,217.93
5356,757,2024-11-01,Complete,69.26
5357,1000,2024-05-24,Cancelled,231.81
5358,139,2025-01-06,Complete,374.25
5359,224,2024-11-15,Pending,66.49
5360,263,2023-02-15,Complete,460.74
5361,419,2023-09-02,Complete,495.83
5362,659,2024-04-29,Cancelled,447.1
5363,915,2023-06-28,Complete,64.87
5364,946,2024-12-31,Complete,313.65
5365,96,2023-04-29,Pending,399.73
5366,550,2024-12-01,Cancelled,321.97
5367,780,2023-02-25,Complete,41.2
5368,706,2023-07-06,Pending,279.72
5369,674,2024-09-17,Cancelled,369.76
5370,949,2024-01-06,Pending,412.19
5371,222,2023-06-25,Pending,445.98
5372,103,2023-08-30,Complete,261.78
5373,235,2024-11-24,Cancelled,153.28
5374,438,2024-09-29,Cancelled,187.5
5375,366,2023-10-11,Pending,287.02
5376,169,2023-02-15,Complete,374.67
5377,643,2023-03-02,Cancelled,30.25
5378,282,2023-04-02,Complete,102.59
5379,161,2024-05-20,Complete,373.99
5380,751,2023-11-18,Complete,114.01
5381,215,2024-02-22,Complete,83.66
5382,472,2023-11-12,Complete,337.6
5383,232,2023-11-21,Cancelled,84.57
5384,121,2023-08-14,Cancelled,457.88
5385,210,2024-07-27,Pending,321.02
5386,902,2023-11-15,Pending,420.68
5387,443,2023-09-26,Complete,350.2
5388,854,2023-10-23,Complete,247.39
5389,8,2024-04-21,Complete,199.78
5390,546,2023-09-01,Complete,348.53
5391,915,2023-03-14,Pending,72.09
5392,783,2024-03-18,Complete,121.66
5393,158,2024-02-22,Pending,72.05
5394,235,2024-10-22,Cancelled,410.05
5395,273,2024-10-05,Cancelled,269.73
5396,569,2023-04-15,Cancelled,274.82
5397,923,2023-07-01,Cancelled,451.51
5398,940,2024-05-06,Cancelled,492.52
5399,908,2023-09-05,Pending,95.55
5400,609,2024-08-29,Cancelled,337.05
5401,221,2024-07-05,Pending,223.95
5402,626,2023-07-22,Pending,154.0
5403,267,2023-05-20,Cancelled,122.79
5404,752,2023-11-02,Complete,114.21
5405,303,2024-01-20,Pending,390.83
5406,477,2024-01-16,Complete,439.87
5407,119,2023-09-09,Cancelled,80.85
5408,56,2023-09-06,Complete,373.76
5409,547,2024-11-01,Complete,288.83
5410,405,2024-02-21,Cancelled,298.72
5411,756,2023-03-27,Complete,45.36
5412,185,2024-05-09,Cancelled,440.38
5413,819,2024-02-10,Complete,135.43
5414,52,2023-11-05,Cancelled,431.99
5415,557,2023-11-08,Complete,135.92
5416,566,2023-11-24,Complete,182.77
5417,551,2023-07-08,Complete,144.64
5418,341,2024-09-07,Cancelled,85.37
5419,183,2023-06-06,Complete,225.31
5420,871,2024-01-31,Complete,87.06
5421,809,2023-02-16,Complete,355.41
5422,92,2023-03-22,Cancelled,90.95
5423,453,2023-09-26,Complete,222.62
5424,650,2024-07-09,Cancelled,58.48
5425,779,2023-10-26,Pending,241.23
5426,698,2023-05-27,Pending,496.52
5427,346,2024-04-08,Complete,35.89
5428,12,2023-12-27,Complete,392.15
5429,708,2023-01-26,Complete,434.19
5430,741,2023-10-09,Complete,60.14
5431,169,2025-01-12,Cancelled,407.83
5432,600,2024-05-23,Complete,59.66
5433,195,2023-04-15,Pending,477.48
5434,101,2024-11-27,Pending,396.15
5435,552,2024-12-03,Cancelled,198.34
5436,807,2023-07-31,Cancelled,379.27
5437,620,2023-02-14,Complete,365.23
5438,362,2024-10-19,Pending,201.94
5439,118,2023-10-20,Cancelled,329.89
5440,771,2023-08-07,Pending,145.19
5441,88,2024-01-18,Cancelled,410.13
5442,615,2023-10-07,Cancelled,296.66
